SALE_ID,BOOK_ID,CLIENT_ID,SALE_DATE,QUANTITY,TOTAL_PRICE
3533,2,705,2024-01-25,5,212.00
3534,1,45,2023-11-05,5,363.00
3535,179,441,2023-04-05,3,33.00
3536,14,964,2024-04-29,3,335.00
3537,93,725,2023-12-22,1,190.00
3538,10,554,2023-11-01,5,244.00
3539,69,753,2023-02-17,2,167.00
3540,186,638,2023-04-11,4,60.00
3541,52,227,2023-03-22,1,402.00
3542,73,750,2023-04-30,2,83.00
3543,16,783,2024-02-17,1,41.00
3544,96,33,2023-07-27,1,175.00
3545,76,689,2023-01-31,1,133.00
3546,44,288,2024-01-29,1,471.00
3547,128,691,2023-02-18,2,260.00
3548,141,100,2024-10-14,5,473.00
3549,6,380,2024-05-14,4,439.00
3550,185,765,2024-10-16,1,135.00
3551,43,447,2023-12-04,3,39.00
3552,3,13,2023-03-12,3,444.00
3553,135,866,2023-10-18,5,447.00
3554,129,883,2024-04-24,1,377.00
3555,28,588,2024-10-19,1,455.00
3556,187,300,2023-05-26,2,378.00
3557,112,936,2023-05-02,2,59.00
3558,76,821,2024-09-09,4,429.00
3559,156,577,2024-01-10,5,380.00
3560,101,836,2024-10-24,3,496.00
3561,157,442,2023-08-25,3,267.00
3562,101,777,2024-04-30,2,244.00
3563,7,929,2023-09-30,5,110.00
3564,102,2,2023-05-12,5,62.00
3565,132,401,2024-05-09,3,167.00
3566,200,917,2024-07-23,3,392.00
3567,139,719,2023-05-16,2,194.00
3568,40,579,2023-04-30,4,357.00
3569,183,796,2022-11-21,1,496.00
3570,93,240,2023-02-16,4,451.00
3571,92,166,2023-12-04,1,152.00
3572,17,462,2023-06-29,2,395.00
3573,89,280,2024-04-28,1,428.00
3574,200,873,2024-09-20,5,30.00
3575,34,290,2024-05-21,5,154.00
3576,192,522,2023-09-14,2,317.00
3577,167,176,2023-06-27,1,368.00
3578,164,51,2023-03-18,1,123.00
3579,11,356,2024-09-30,4,480.00
3580,97,591,2023-09-01,5,415.00
3581,66,518,2024-09-15,3,178.00
3582,81,427,2024-04-29,3,245.00
3583,73,557,2024-09-23,5,28.00
3584,126,492,2024-08-06,2,81.00
3585,110,438,2024-05-13,2,206.00
3586,176,508,2023-06-16,1,157.00
3587,31,207,2023-05-20,4,446.00
3588,182,760,2024-05-08,4,30.00
3589,10,812,2024-05-05,5,392.00
3590,35,764,2024-09-04,5,323.00
3591,73,96,2022-11-11,2,155.00
3592,6,209,2023-01-26,2,232.00
3593,41,809,2024-09-28,1,470.00
3594,190,706,2024-01-29,5,295.00
3595,125,192,2024-01-27,2,323.00
3596,172,68,2024-03-10,1,41.00
3597,189,994,2023-02-14,1,464.00
3598,165,855,2024-10-02,1,318.00
3599,95,201,2024-04-12,2,30.00
3600,141,590,2023-07-17,2,423.00
3601,145,824,2023-01-22,2,184.00
3602,155,758,2023-03-21,1,151.00
3603,6,122,2022-12-28,2,500.00
3604,85,368,2023-09-27,5,362.00
3605,148,865,2023-07-03,2,38.00
3606,83,817,2023-01-22,3,17.00
3607,183,113,2024-10-16,1,138.00
3608,149,755,2024-05-25,2,275.00
3609,71,636,2024-02-15,4,486.00
3610,37,735,2023-06-13,4,101.00
3611,168,474,2023-07-29,5,113.00
3612,141,478,2022-11-09,1,321.00
3613,196,439,2024-06-22,2,60.00
3614,23,812,2022-12-24,3,389.00
3615,164,888,2024-01-15,1,52.00
3616,84,139,2023-05-26,1,259.00
3617,37,700,2023-07-20,1,135.00
3618,38,943,2022-12-18,5,218.00
3619,19,398,2024-01-14,3,206.00
3620,47,860,2022-12-10,4,382.00
3621,72,322,2024-03-11,3,71.00
3622,89,946,2024-06-03,1,75.00
3623,179,456,2023-03-16,2,440.00
3624,23,9,2023-05-25,2,190.00
3625,105,425,2023-09-06,1,479.00
3626,124,376,2024-03-11,4,369.00
3627,10,648,2024-01-28,4,62.00
3628,80,747,2023-07-10,4,422.00
3629,117,51,2024-10-06,1,491.00
3630,61,50,2024-04-13,1,305.00
3631,118,893,2022-10-30,2,158.00
3632,177,190,2024-06-12,2,168.00
3633,167,997,2023-02-07,4,15.00
3634,51,313,2023-10-27,4,273.00
3635,69,230,2023-09-10,4,472.00
3636,169,972,2022-12-03,3,60.00
3637,74,925,2023-12-30,1,422.00
3638,32,235,2023-07-13,5,433.00
3639,97,358,2024-05-24,2,408.00
3640,123,373,2024-03-08,1,422.00
3641,176,403,2023-10-22,1,336.00
3642,25,482,2023-12-21,5,202.00
3643,36,352,2023-01-16,3,389.00
3644,172,785,2023-08-08,4,441.00
3645,55,76,2022-12-03,4,155.00
3646,61,295,2022-11-02,5,330.00
3647,16,906,2023-09-29,3,499.00
3648,50,283,2023-04-05,2,244.00
3649,115,765,2023-08-23,1,281.00
3650,82,636,2024-07-27,5,243.00
3651,100,395,2023-02-17,1,453.00
3652,11,933,2023-12-13,1,150.00
3653,83,490,2023-08-24,1,165.00
3654,176,617,2024-10-09,4,40.00
3655,119,632,2022-11-27,4,204.00
3656,170,452,2024-05-28,5,78.00
3657,77,822,2024-04-23,4,117.00
3658,147,825,2024-03-09,3,33.00
3659,43,51,2024-06-15,5,346.00
3660,162,511,2023-04-26,5,404.00
3661,16,955,2024-07-09,2,459.00
3662,142,671,2023-11-07,5,152.00
3663,180,312,2024-02-17,5,481.00
3664,28,630,2023-06-12,2,476.00
3665,126,788,2023-11-25,3,362.00
3666,65,523,2023-07-12,5,80.00
3667,145,103,2024-07-27,2,124.00
3668,1,555,2023-08-09,1,353.00
3669,98,316,2023-11-01,1,485.00
3670,117,919,2023-04-24,3,295.00
3671,31,121,2023-01-11,3,246.00
3672,88,827,2024-01-20,5,110.00
3673,65,504,2024-08-11,5,262.00
3674,146,983,2023-03-16,4,336.00
3675,114,769,2022-12-06,5,384.00
3676,88,134,2024-09-28,3,402.00
3677,100,797,2024-09-29,4,429.00
3678,87,522,2023-01-14,5,132.00
3679,60,150,2022-11-27,1,221.00
3680,21,745,2023-12-22,5,346.00
3681,42,701,2023-05-20,1,243.00
3682,25,579,2022-12-01,4,112.00
3683,41,552,2024-02-16,1,379.00
3684,35,951,2024-07-30,2,67.00
3685,116,795,2024-01-22,1,296.00
3686,126,889,2022-11-25,2,317.00
3687,27,932,2023-11-17,1,128.00
3688,178,946,2023-11-22,3,25.00
3689,57,476,2023-05-28,1,389.00
3690,169,357,2023-05-10,3,219.00
3691,86,670,2023-01-05,5,265.00
3692,74,645,2023-05-07,3,219.00
3693,109,366,2024-05-20,4,454.00
3694,48,403,2022-12-23,3,287.00
3695,134,883,2023-07-26,5,194.00
3696,100,201,2024-02-16,1,500.00
3697,73,186,2024-01-09,2,70.00
3698,44,872,2023-11-02,5,419.00
3699,140,836,2023-04-14,2,464.00
3700,172,998,2023-02-16,2,433.00
3701,119,919,2024-08-14,1,488.00
3702,16,846,2024-04-24,3,119.00
3703,171,339,2024-08-30,5,96.00
3704,75,44,2024-05-13,5,464.00
3705,177,284,2023-07-09,3,453.00
3706,193,461,2024-05-08,1,351.00
3707,185,854,2024-02-01,4,249.00
3708,104,160,2023-01-02,3,130.00
3709,140,688,2024-02-17,3,128.00
3710,47,912,2024-10-14,5,424.00
3711,157,565,2023-12-08,4,37.00
3712,122,340,2024-08-13,2,272.00
3713,59,956,2024-07-03,1,450.00
3714,94,699,2024-03-31,5,313.00
3715,175,452,2023-02-15,3,65.00
3716,48,133,2023-05-03,1,198.00
3717,171,134,2024-08-25,5,494.00
3718,165,749,2023-11-15,4,62.00
3719,27,888,2022-11-18,5,472.00
3720,3,509,2023-02-16,2,197.00
3721,199,242,2023-06-17,2,253.00
3722,122,862,2023-04-20,3,246.00
3723,122,812,2024-02-28,3,117.00
3724,180,111,2023-03-26,2,124.00
3725,41,296,2023-11-01,4,475.00
3726,111,629,2024-01-14,4,27.00
3727,190,586,2022-12-03,2,343.00
3728,140,786,2023-10-24,5,323.00
3729,132,579,2024-07-27,2,212.00
3730,50,788,2022-12-07,5,403.00
3731,97,521,2023-05-09,1,475.00
3732,165,530,2024-04-10,2,341.00
3733,134,355,2024-03-12,4,396.00
3734,87,130,2024-09-01,2,157.00
3735,74,988,2024-05-13,3,329.00
3736,167,208,2024-07-27,3,289.00
3737,32,511,2022-12-13,5,203.00
3738,82,750,2023-09-18,4,466.00
3739,37,876,2024-04-09,1,461.00
3740,175,830,2024-05-19,1,466.00
3741,28,181,2023-12-26,3,354.00
3742,140,660,2024-04-22,4,139.00
3743,126,297,2023-03-27,4,430.00
3744,192,404,2023-09-25,3,421.00
3745,160,50,2023-09-28,4,451.00
3746,183,667,2024-06-01,1,145.00
3747,75,593,2023-10-19,3,74.00
3748,38,818,2024-06-10,3,34.00
3749,187,521,2023-10-20,1,36.00
3750,91,255,2023-08-25,5,434.00
3751,141,739,2023-01-01,3,425.00
3752,28,963,2024-06-19,3,174.00
3753,94,954,2024-01-17,2,53.00
3754,179,71,2023-01-11,3,217.00
3755,108,837,2024-03-01,5,26.00
3756,7,915,2023-05-22,5,149.00
3757,144,588,2023-04-16,2,160.00
3758,103,806,2022-12-11,3,356.00
3759,185,445,2023-11-20,3,59.00
3760,172,603,2023-06-19,1,159.00
3761,71,397,2022-12-30,4,65.00
3762,125,334,2024-06-18,5,175.00
3763,4,323,2023-03-15,4,451.00
3764,23,106,2023-02-10,4,396.00
3765,24,267,2024-09-25,4,279.00
3766,158,921,2024-01-26,4,500.00
3767,118,802,2023-01-07,1,219.00
3768,187,965,2023-12-22,3,60.00
3769,7,44,2024-01-08,5,125.00
3770,93,618,2024-09-04,5,294.00
3771,168,734,2024-10-15,1,319.00
3772,17,733,2023-03-05,2,469.00
3773,29,369,2023-06-10,4,436.00
3774,134,117,2023-12-16,1,286.00
3775,151,949,2023-04-14,4,109.00
3776,75,372,2023-05-29,4,440.00
3777,162,960,2023-08-15,2,110.00
3778,125,887,2023-11-17,5,183.00
3779,181,33,2023-11-21,4,444.00
3780,45,369,2023-01-21,4,343.00
3781,12,94,2023-12-31,1,162.00
3782,128,564,2023-11-15,4,251.00
3783,188,649,2023-06-15,3,481.00
3784,124,218,2024-04-17,4,245.00
3785,144,421,2023-03-11,1,123.00
3786,176,264,2023-11-22,3,496.00
3787,187,493,2023-03-13,4,185.00
3788,100,386,2024-07-13,5,496.00
3789,124,845,2024-04-19,3,19.00
3790,36,826,2022-12-10,5,69.00
3791,162,108,2023-11-20,4,35.00
3792,70,926,2022-11-11,5,52.00
3793,110,719,2024-10-22,4,186.00
3794,176,709,2023-06-11,2,139.00
3795,143,120,2023-11-06,3,450.00
3796,172,1,2024-08-15,4,491.00
3797,168,914,2023-09-27,5,373.00
3798,186,919,2023-02-19,4,361.00
3799,185,234,2023-10-25,2,303.00
3800,17,775,2023-09-20,2,215.00
3801,116,213,2023-12-20,1,285.00
3802,173,568,2023-09-17,5,22.00
3803,96,302,2023-08-29,5,138.00
3804,142,130,2023-09-20,3,386.00
3805,200,824,2024-03-24,4,332.00
3806,157,335,2022-12-28,4,262.00
3807,27,166,2023-11-26,1,171.00
3808,191,13,2023-01-15,2,233.00
3809,45,376,2023-05-13,3,382.00
3810,61,25,2023-06-25,3,380.00
3811,83,654,2023-03-10,3,162.00
3812,52,620,2023-02-23,5,366.00
3813,11,455,2023-09-28,2,385.00
3814,125,579,2023-04-01,2,131.00
3815,199,835,2023-02-14,4,470.00
3816,84,814,2023-10-08,2,496.00
3817,125,863,2023-01-30,3,267.00
3818,181,912,2024-05-26,4,376.00
3819,140,119,2024-01-16,1,328.00
3820,77,610,2023-12-27,5,430.00
3821,173,915,2023-09-16,4,306.00
3822,25,329,2023-08-04,5,359.00
3823,160,605,2024-07-16,1,330.00
3824,50,441,2023-11-12,2,449.00
3825,101,266,2023-08-27,1,111.00
3826,73,996,2024-05-25,3,274.00
3827,85,902,2023-01-06,1,326.00
3828,100,466,2024-10-03,5,452.00
3829,38,446,2022-11-18,2,104.00
3830,51,34,2024-05-16,5,207.00
3831,34,915,2024-05-29,4,422.00
3832,26,39,2023-10-12,5,228.00
3833,77,360,2024-07-08,3,312.00
3834,99,327,2022-12-01,2,192.00
3835,76,106,2023-09-24,5,153.00
3836,164,889,2023-03-15,5,429.00
3837,23,649,2024-04-20,4,483.00
3838,186,360,2024-02-27,4,337.00
3839,139,269,2023-01-01,2,256.00
3840,125,560,2024-01-26,5,105.00
3841,141,777,2022-11-11,3,231.00
3842,184,610,2023-04-18,4,71.00
3843,117,307,2023-03-06,1,42.00
3844,85,585,2023-09-18,3,146.00
3845,146,279,2022-12-05,2,102.00
3846,71,117,2023-12-11,1,210.00
3847,97,890,2024-01-13,4,188.00
3848,188,418,2023-11-16,3,430.00
3849,134,287,2023-05-16,3,390.00
3850,162,497,2024-04-17,4,466.00
3851,21,984,2023-02-14,5,314.00
3852,115,810,2024-03-01,4,169.00
3853,75,114,2024-06-07,1,134.00
3854,68,123,2023-10-08,4,32.00
3855,90,800,2023-01-03,1,152.00
3856,74,749,2023-04-12,2,421.00
3857,66,588,2023-06-10,5,402.00
3858,46,839,2024-04-29,1,193.00
3859,184,297,2023-08-03,2,242.00
3860,134,974,2023-12-01,2,109.00
3861,177,406,2024-05-23,2,461.00
3862,109,16,2023-01-26,5,221.00
3863,42,426,2023-07-06,5,252.00
3864,79,21,2024-08-15,2,217.00
3865,14,347,2024-04-03,3,327.00
3866,165,84,2023-05-20,1,225.00
3867,179,155,2024-04-23,3,146.00
3868,79,142,2024-02-06,3,261.00
3869,115,709,2022-11-02,2,206.00
3870,151,151,2024-05-07,1,468.00
3871,124,717,2023-11-14,5,386.00
3872,1,524,2023-12-20,1,396.00
3873,143,11,2022-12-07,4,167.00
3874,164,539,2023-10-10,2,200.00
3875,169,918,2023-07-17,2,386.00
3876,105,478,2023-11-10,2,445.00
3877,27,400,2023-06-04,1,163.00
3878,156,76,2023-07-29,2,449.00
3879,157,245,2023-03-10,2,334.00
3880,58,31,2024-08-28,5,328.00
3881,47,530,2024-09-17,2,228.00
3882,143,832,2023-10-06,3,477.00
3883,98,657,2023-09-23,3,189.00
3884,72,695,2023-08-02,4,449.00
3885,146,564,2023-07-18,1,188.00
3886,56,672,2024-08-29,4,183.00
3887,90,264,2024-10-07,3,208.00
3888,57,261,2023-10-10,4,221.00
3889,19,68,2023-03-27,4,227.00
3890,135,780,2024-09-23,1,452.00
3891,37,410,2024-02-18,5,202.00
3892,82,153,2022-12-12,2,276.00
3893,143,216,2023-08-16,5,328.00
3894,9,680,2024-02-14,1,424.00
3895,135,689,2023-07-10,4,101.00
3896,140,47,2023-09-26,3,47.00
3897,2,967,2024-04-13,4,44.00
3898,176,687,2022-12-28,2,354.00
3899,112,676,2023-09-12,2,319.00
3900,176,640,2023-01-26,1,384.00
3901,108,595,2023-08-16,5,225.00
3902,53,813,2023-05-18,2,358.00
3903,73,127,2023-10-02,4,500.00
3904,76,805,2024-07-22,2,375.00
3905,191,549,2023-06-18,3,103.00
3906,79,822,2023-06-11,2,146.00
3907,43,622,2024-01-04,3,178.00
3908,7,602,2024-04-14,1,120.00
3909,83,68,2023-06-02,2,392.00
3910,167,292,2022-11-23,5,155.00
3911,131,865,2023-12-14,2,84.00
3912,196,13,2024-03-08,3,160.00
3913,133,667,2024-09-16,4,285.00
3914,122,920,2023-05-12,3,219.00
3915,158,903,2023-07-24,5,306.00
3916,180,904,2023-07-23,5,238.00
3917,25,58,2023-12-15,2,143.00
3918,19,555,2023-04-01,2,129.00
3919,7,968,2023-06-23,2,66.00
3920,46,694,2023-05-12,5,312.00
3921,176,272,2024-03-23,2,440.00
3922,67,895,2023-06-15,5,116.00
3923,197,445,2023-09-17,5,93.00
3924,17,936,2023-08-07,5,391.00
3925,145,477,2023-06-12,2,325.00
3926,38,820,2022-11-28,5,109.00
3927,15,71,2024-07-22,2,355.00
3928,84,306,2024-08-17,5,152.00
3929,144,633,2024-01-25,1,254.00
3930,56,245,2023-01-24,2,39.00
3931,83,881,2024-10-23,3,41.00
3932,20,254,2024-06-23,4,38.00
3933,81,453,2024-08-17,2,474.00
3934,81,555,2023-12-09,5,175.00
3935,85,435,2023-04-25,5,147.00
3936,166,675,2022-12-05,1,332.00
3937,45,439,2023-07-23,5,71.00
3938,182,483,2023-08-19,2,380.00
3939,54,826,2023-07-30,4,441.00
3940,158,755,2024-01-02,2,149.00
3941,141,408,2022-12-10,2,47.00
3942,158,357,2023-10-18,4,121.00
3943,89,579,2024-08-14,1,386.00
3944,197,892,2024-06-03,2,309.00
3945,83,818,2023-02-08,1,177.00
3946,163,442,2023-09-04,3,128.00
3947,171,364,2023-07-10,2,455.00
3948,104,105,2024-07-10,1,259.00
3949,145,688,2022-12-15,5,147.00
3950,167,232,2023-10-17,5,426.00
3951,182,84,2024-05-07,4,140.00
3952,199,482,2023-02-22,2,450.00
3953,173,74,2023-01-30,4,309.00
3954,195,874,2024-08-26,5,142.00
3955,198,524,2024-08-17,1,397.00
3956,187,300,2023-11-23,1,447.00
3957,169,822,2023-10-23,5,250.00
3958,198,170,2024-06-24,1,323.00
3959,32,282,2023-06-20,4,182.00
3960,158,10,2024-04-29,3,358.00
3961,182,518,2023-02-23,3,309.00
3962,100,457,2022-12-02,5,387.00
3963,6,841,2023-08-05,3,72.00
3964,188,418,2023-07-14,2,106.00
3965,197,966,2023-07-18,4,334.00
3966,46,234,2023-06-06,5,438.00
3967,73,556,2024-10-10,5,393.00
3968,95,131,2023-03-19,1,335.00
3969,167,989,2023-06-15,3,160.00
3970,162,863,2024-09-04,2,148.00
3971,174,845,2024-04-07,4,208.00
3972,182,419,2024-08-28,4,426.00
3973,100,158,2024-06-16,1,122.00
3974,52,855,2023-11-18,2,102.00
3975,187,391,2023-11-08,4,141.00
3976,8,712,2023-12-07,5,286.00
3977,95,764,2024-04-16,5,444.00
3978,35,66,2024-06-14,4,109.00
3979,47,212,2022-11-30,4,60.00
3980,38,962,2024-06-26,3,161.00
3981,124,126,2024-09-09,5,452.00
3982,155,432,2023-09-11,4,461.00
3983,168,64,2023-03-04,1,174.00
3984,168,127,2023-10-12,5,89.00
3985,47,573,2024-07-21,3,196.00
3986,44,955,2023-01-05,2,118.00
3987,7,535,2023-11-01,5,327.00
3988,199,878,2023-10-15,1,417.00
3989,37,386,2023-10-27,3,300.00
3990,173,268,2024-03-20,4,474.00
3991,24,838,2022-11-12,3,216.00
3992,147,950,2024-05-14,2,223.00
3993,16,236,2024-01-08,2,341.00
3994,166,188,2023-01-23,3,258.00
3995,194,467,2024-10-07,2,138.00
3996,87,872,2024-09-04,2,333.00
3997,174,176,2023-05-04,2,289.00
3998,173,19,2023-07-21,2,295.00
3999,21,322,2023-09-03,3,26.00
4000,19,334,2024-10-21,3,343.00
4001,176,968,2023-02-14,3,361.00
4002,48,672,2024-03-25,2,427.00
4003,155,523,2024-10-12,3,342.00
4004,38,214,2024-04-13,5,38.00
4005,159,505,2024-08-26,2,272.00
4006,43,661,2024-02-20,2,187.00
4007,9,240,2022-12-07,5,415.00
4008,114,390,2024-01-08,3,165.00
4009,133,711,2023-11-12,4,284.00
4010,145,272,2023-09-29,5,116.00
4011,128,420,2024-06-15,2,94.00
4012,107,756,2023-02-13,2,435.00
4013,121,360,2023-12-17,1,326.00
4014,30,545,2024-08-05,2,250.00
4015,55,65,2023-10-20,1,301.00
4016,148,506,2024-05-03,4,326.00
4017,26,100,2022-12-03,5,497.00
4018,82,611,2023-07-12,5,413.00
4019,151,842,2023-03-30,1,215.00
4020,196,238,2023-07-14,5,494.00
4021,76,424,2024-08-08,1,47.00
4022,134,408,2023-05-11,2,389.00
4023,152,689,2023-06-05,3,116.00
4024,145,144,2024-05-07,3,229.00
4025,76,812,2023-11-26,3,124.00
4026,168,450,2023-10-03,4,114.00
4027,152,288,2023-03-30,1,479.00
4028,89,133,2024-02-14,4,169.00
4029,106,680,2024-04-10,3,121.00
4030,135,750,2023-02-26,2,169.00
4031,67,85,2023-09-28,5,482.00
4032,73,698,2023-11-14,2,409.00
4033,191,89,2024-01-13,1,454.00
4034,98,406,2024-10-03,3,225.00
4035,28,151,2024-05-22,4,261.00
4036,37,805,2024-09-14,3,32.00
4037,9,167,2024-10-20,4,485.00
4038,38,998,2023-08-27,2,86.00
4039,31,516,2024-07-09,2,367.00
4040,142,694,2024-02-27,1,431.00
4041,29,300,2024-01-17,1,324.00
4042,13,857,2023-04-08,5,52.00
4043,82,302,2023-03-31,2,275.00
4044,195,172,2022-11-19,3,483.00
4045,153,763,2023-12-09,5,131.00
4046,177,162,2023-01-07,2,269.00
4047,104,302,2023-12-03,4,329.00
4048,66,803,2023-10-13,4,249.00
4049,124,330,2024-01-20,3,352.00
4050,33,906,2024-03-26,2,471.00
4051,180,35,2023-02-23,3,309.00
4052,106,888,2023-01-07,4,487.00
4053,74,830,2024-08-27,1,59.00
4054,121,186,2023-05-18,5,370.00
4055,48,990,2023-06-29,4,115.00
4056,155,885,2023-03-13,4,82.00
4057,9,482,2023-07-07,3,341.00
4058,169,969,2024-02-25,1,425.00
4059,110,924,2022-12-16,2,360.00
4060,76,453,2023-06-09,4,421.00
4061,170,951,2024-02-05,5,50.00
4062,15,383,2024-10-23,5,233.00
4063,9,440,2024-04-13,1,260.00
4064,191,780,2023-12-04,4,316.00
4065,149,345,2022-12-03,1,38.00
4066,191,443,2023-11-14,1,342.00
4067,105,927,2023-04-06,3,32.00
4068,132,858,2023-03-05,5,182.00
4069,154,405,2023-02-01,5,50.00
4070,103,141,2023-10-04,1,362.00
4071,161,704,2024-08-09,5,16.00
4072,81,926,2024-07-19,3,151.00
4073,153,631,2023-12-19,2,186.00
4074,178,273,2024-10-01,4,229.00
4075,160,477,2024-10-09,5,379.00
4076,149,721,2024-08-14,5,297.00
4077,112,965,2023-06-19,2,175.00
4078,47,433,2023-08-18,1,493.00
4079,54,506,2024-01-05,5,310.00
4080,51,924,2024-10-02,1,137.00
4081,28,665,2023-05-01,1,191.00
4082,15,668,2023-12-16,3,283.00
4083,84,593,2023-04-25,5,378.00
4084,4,901,2023-05-18,3,76.00
4085,72,592,2022-12-06,1,77.00
4086,134,22,2024-04-16,5,394.00
4087,84,933,2024-02-14,5,95.00
4088,105,653,2024-04-12,3,452.00
4089,187,208,2024-07-05,5,447.00
4090,149,149,2023-01-03,2,312.00
4091,174,763,2023-12-17,1,490.00
4092,181,389,2024-04-19,1,186.00
4093,170,238,2023-10-17,4,296.00
4094,50,645,2023-06-09,3,388.00
4095,175,142,2024-01-15,4,19.00
4096,137,875,2023-01-13,3,184.00
4097,93,379,2023-12-15,4,280.00
4098,132,609,2024-10-16,4,372.00
4099,95,760,2023-08-03,5,28.00
4100,136,950,2023-07-13,5,72.00
4101,15,214,2023-07-21,2,33.00
4102,127,29,2023-10-13,4,138.00
4103,169,326,2024-06-15,4,255.00
4104,6,926,2023-10-07,5,173.00
4105,13,321,2023-12-07,4,279.00
4106,111,915,2024-02-13,3,24.00
4107,142,357,2024-09-28,1,419.00
4108,146,767,2024-05-07,3,431.00
4109,6,950,2024-03-01,3,245.00
4110,139,825,2024-08-06,4,489.00
4111,44,806,2023-11-08,5,16.00
4112,54,205,2024-07-18,2,120.00
4113,159,588,2022-12-12,4,351.00
4114,41,415,2024-02-08,2,160.00
4115,17,897,2024-03-29,2,381.00
4116,8,520,2024-03-21,4,158.00
4117,11,350,2023-01-06,4,224.00
4118,85,36,2024-09-20,3,318.00
4119,16,359,2024-05-07,4,224.00
4120,176,560,2023-05-21,3,145.00
4121,58,58,2024-06-30,1,463.00
4122,119,992,2023-09-01,1,306.00
4123,126,158,2024-07-18,5,186.00
4124,102,744,2023-08-11,4,130.00
4125,50,923,2024-03-11,4,462.00
4126,164,41,2023-08-05,3,415.00
4127,132,570,2023-08-24,5,336.00
4128,103,714,2023-01-12,5,325.00
4129,182,490,2023-05-03,2,316.00
4130,180,990,2023-09-30,2,471.00
4131,153,1,2023-03-05,5,326.00
4132,63,909,2024-08-14,5,451.00
4133,193,970,2023-04-16,3,174.00
4134,147,825,2024-10-10,1,87.00
4135,44,128,2022-12-16,1,245.00
4136,40,928,2023-05-18,4,89.00
4137,61,69,2023-04-16,5,279.00
4138,83,180,2023-09-23,1,294.00
4139,104,71,2024-09-19,5,460.00
4140,71,441,2023-12-10,1,317.00
4141,7,480,2023-11-16,5,345.00
4142,15,444,2024-07-25,2,41.00
4143,116,83,2022-11-15,3,253.00
4144,166,256,2024-06-03,3,245.00
4145,141,913,2023-09-29,2,23.00
4146,60,288,2023-06-19,1,366.00
4147,18,458,2024-05-29,4,107.00
4148,122,746,2024-04-27,2,34.00
4149,176,109,2023-08-17,3,64.00
4150,14,289,2022-11-20,4,418.00
4151,2,283,2022-11-30,5,216.00
4152,98,529,2024-08-30,4,135.00
4153,31,580,2023-12-14,2,362.00
4154,35,599,2023-11-20,5,384.00
4155,26,488,2022-11-10,3,16.00
4156,128,209,2024-03-04,3,454.00
4157,165,880,2023-02-02,1,259.00
4158,32,162,2022-11-30,1,376.00
4159,136,889,2022-12-15,4,45.00
4160,135,60,2023-04-17,3,41.00
4161,133,641,2024-05-05,5,262.00
4162,164,75,2024-09-01,2,442.00
4163,134,82,2024-06-06,4,82.00
4164,64,784,2023-09-04,5,241.00
4165,159,783,2023-01-12,4,83.00
4166,140,445,2024-05-05,5,63.00
4167,138,17,2024-07-13,5,194.00
4168,2,278,2023-05-11,5,195.00
4169,185,37,2023-10-12,4,450.00
4170,176,560,2024-05-28,4,257.00
4171,22,223,2023-08-25,4,330.00
4172,113,322,2023-11-28,4,76.00
4173,76,233,2022-12-08,3,342.00
4174,109,370,2023-11-24,4,309.00
4175,132,288,2023-10-16,4,380.00
4176,170,173,2023-10-11,1,296.00
4177,167,139,2023-12-13,4,325.00
4178,107,448,2023-08-18,5,158.00
4179,18,93,2023-11-02,4,249.00
4180,181,933,2023-04-05,3,216.00
4181,143,143,2023-02-25,5,48.00
4182,200,85,2024-10-17,2,45.00
4183,29,849,2022-12-24,2,316.00
4184,29,146,2023-09-09,2,261.00
4185,98,3,2022-11-22,4,236.00
4186,52,517,2023-07-01,1,350.00
4187,33,521,2022-12-04,3,242.00
4188,161,394,2023-01-17,2,414.00
4189,130,935,2022-12-27,4,152.00
4190,178,392,2024-01-30,1,462.00
4191,6,369,2023-12-31,4,454.00
4192,121,495,2023-06-29,5,334.00
4193,49,499,2022-11-07,1,231.00
4194,193,26,2023-07-11,2,359.00
4195,187,405,2024-04-28,3,313.00
4196,183,188,2024-08-19,2,493.00
4197,163,261,2024-10-07,1,16.00
4198,95,611,2024-06-08,1,103.00
4199,99,21,2024-01-31,2,484.00
4200,188,980,2023-07-26,3,96.00
4201,99,392,2023-06-12,2,229.00
4202,110,96,2024-03-11,1,237.00
4203,119,498,2024-04-01,2,319.00
4204,167,606,2023-07-22,4,240.00
4205,88,589,2023-05-12,5,95.00
4206,56,984,2023-10-09,2,296.00
4207,85,159,2023-01-07,4,323.00
4208,15,908,2023-11-14,3,408.00
4209,72,937,2024-10-06,5,137.00
4210,99,259,2024-07-17,3,368.00
4211,67,949,2024-05-07,1,170.00
4212,20,132,2023-11-13,4,405.00
4213,89,148,2023-07-21,2,134.00
4214,8,622,2023-12-03,3,499.00
4215,33,326,2024-07-13,5,303.00
4216,178,976,2024-08-08,5,498.00
4217,85,93,2024-10-16,5,25.00
4218,149,38,2023-01-10,4,20.00
4219,119,323,2023-10-06,4,467.00
4220,39,219,2024-09-22,2,271.00
4221,189,395,2023-09-30,5,217.00
4222,2,62,2024-01-24,1,322.00
4223,112,219,2024-05-25,3,278.00
4224,41,27,2024-04-19,4,490.00
4225,126,725,2024-05-09,4,184.00
4226,130,799,2023-04-02,1,196.00
4227,83,14,2023-08-11,5,448.00
4228,184,420,2023-08-12,5,250.00
4229,29,337,2023-09-07,2,272.00
